player_name,player_profile_link,team,2020-12-22,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16
Kyle Kuzma,https://www.basketball-reference.com/req/202105201/images/players/kuzmaky01.jpg,LAL,0.0,15,15.0,15.0,28.0,28.0,48.0,54.0,54.0,60.0,60.0,71.0,71.0,82.0,82.0,87.0,87.0,100.0,106.0,106.0,119.0,119.0,130.0,137.0,137.0,148.0,148.0,148.0,163.0,163.0,163.0,168.0,168.0,172.0,172.0,176.0,176.0,179.0,201.0,201.0,212.0,212.0,217.0,217.0,217.0,228.0,228.0,242.0,242.0,253.0,253.0,268.0,268.0,288.0,288.0,307.0,307.0,314.0,314.0,330.0,330.0,353.0,353.0,367.0,367.0,372.0,372.0,376.0,376.0,388.0,388.0,388.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,437.0,437.0,437.0,454.0,470.0,470.0,482.0,482.0,490.0,503.0,503.0,519.0,519.0,544.0,548.0,548.0,569.0,569.0,569.0,585.0,585.0,615.0,615.0,621.0,621.0,629.0,629.0,629.0,629.0,629.0,629.0,643.0,667.0,667.0,680.0,680.0,693.0,693.0,710.0,710.0,710.0,718.0,718.0,732.0,732.0,746.0,746.0,757.0,757.0,759.0,759.0,783.0,789.0,789.0,789.0,814.0,818.0,818.0,818.0,818.0,841.0,860.0,860.0,860.0,866.0,874.0
Zach LaVine,https://www.basketball-reference.com/req/202105201/images/players/lavinza01.jpg,CHI,0.0,0.0,22.0,22.0,22.0,39.0,72.0,72.0,95.0,95.0,117.0,133.0,133.0,172.0,172.0,190.0,222.0,222.0,260.0,260.0,305.0,305.0,305.0,305.0,305.0,340.0,340.0,350.0,383.0,383.0,383.0,383.0,408.0,429.0,429.0,459.0,459.0,459.0,459.0,459.0,485.0,485.0,506.0,506.0,530.0,530.0,556.0,595.0,595.0,630.0,630.0,676.0,676.0,702.0,702.0,702.0,732.0,732.0,769.0,769.0,799.0,837.0,837.0,858.0,858.0,893.0,893.0,917.0,917.0,917.0,940.0,940.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,976.0,995.0,1025.0,1025.0,1040.0,1040.0,1080.0,1109.0,1109.0,1141.0,1141.0,1159.0,1186.0,1186.0,1208.0,1208.0,1208.0,1226.0,1226.0,1238.0,1238.0,1238.0,1238.0,1261.0,1261.0,1286.0,1286.0,1305.0,1305.0,1327.0,1377.0,1377.0,1407.0,1428.0,1428.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1471.0,1496.0,1496.0,1526.0,1526.0,1567.0,1567.0,1591.0,1591.0,1591.0,1591.0
Zach LaVine,https://www.basketball-reference.com/req/202105201/images/players/lavinza01.jpg,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,6.0,6.0,6.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0,30.0,30.0,30.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,58.0,58.0,58.0,80.0,80.0,94.0,97.0,97.0,100.0,100.0,109.0,109.0,126.0,126.0,133.0
Jeremy Lamb,https://www.basketball-reference.com/req/202105201/images/players/lambje01.jpg,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,32.0,32.0,45.0,67.0,67.0,70.0,70.0,82.0,82.0,94.0,94.0,113.0,115.0,115.0,132.0,132.0,142.0,142.0,142.0,145.0,162.0,162.0,169.0,169.0,181.0,181.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,208.0,208.0,215.0,223.0,223.0,223.0,223.0,234.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,252.0,252.0,256.0,277.0,277.0,284.0,284.0,286.0,286.0,286.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,307.0,314.0,314.0,320.0,320.0,323.0,323.0,326.0,344.0,344.0,356.0,356.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0
Romeo Langford,https://www.basketball-reference.com/req/202105201/images/players/langfro01.jpg,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,11.0,11.0,13.0,13.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,24.0,24.0,24.0,27.0,27.0,32.0,32.0,32.0,32.0,32.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,42.0,56.0
Jake Layman,https://www.basketball-reference.com/req/202105201/images/players/laymaja01.jpg,MIN,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,14.0,14.0,14.0,26.0,26.0,32.0,32.0,39.0,39.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,50.0,50.0,50.0,54.0,54.0,61.0,61.0,67.0,67.0,75.0,80.0,80.0,91.0,91.0,101.0,117.0,117.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,127.0,127.0,127.0,127.0,129.0,129.0,129.0,129.0,129.0,140.0,140.0,140.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,166.0,166.0,169.0,174.0,174.0,178.0,178.0,180.0,182.0,182.0,182.0,188.0,188.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,198.0,198.0,198.0,198.0,207.0,207.0,207.0,207.0,207.0,207.0,216.0,219.0,219.0,219.0,219.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,226.0,226.0,226.0,226.0,226.0,226.0,231.0,231.0
Caris LeVert,https://www.basketball-reference.com/req/202105201/images/players/leverca01.jpg,IND,0.0,20,20.0,20.0,30.0,30.0,40.0,68.0,68.0,78.0,78.0,86.0,86.0,92.0,92.0,116.0,116.0,138.0,181.0,181.0,202.0,202.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,235.0,235.0,252.0,252.0,271.0,271.0,279.0,279.0,292.0,311.0,311.0,339.0,339.0,349.0,349.0,349.0,357.0,357.0,371.0,371.0,387.0,413.0,413.0,413.0,433.0,451.0,451.0,462.0,462.0,496.0,496.0,522.0,549.0,549.0,573.0,573.0,584.0,602.0,602.0,630.0,630.0,630.0,655.0,673.0,673.0,689.0,689.0,725.0,725.0,750.0,750.0,783.0,783.0,797.0,828.0,828.0,863.0,863.0,883.0,907.0,907.0,907.0,907.0,935.0,948.0
T.J. Leaf,https://www.basketball-reference.com/req/202105201/images/players/leaftj01.jpg,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Jalen Lecque,https://www.basketball-reference.com/req/202105201/images/players/lecquja01.jpg,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Damion Lee,https://www.basketball-reference.com/req/202105201/images/players/leeda03.jpg,GSW,0.0,3,3.0,3.0,12.0,12.0,24.0,24.0,32.0,32.0,32.0,34.0,34.0,40.0,43.0,43.0,50.0,50.0,58.0,58.0,71.0,71.0,83.0,83.0,85.0,85.0,85.0,85.0,88.0,88.0,90.0,90.0,90.0,99.0,99.0,108.0,108.0,125.0,125.0,125.0,131.0,131.0,131.0,133.0,133.0,150.0,150.0,152.0,152.0,155.0,166.0,166.0,166.0,166.0,174.0,174.0,179.0,179.0,181.0,181.0,191.0,205.0,205.0,205.0,205.0,210.0,210.0,220.0,220.0,221.0,221.0,221.0,231.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,240.0,240.0,240.0,240.0,243.0,243.0,246.0,246.0,267.0,272.0,272.0,272.0,288.0,288.0,293.0,296.0,296.0,296.0,302.0,302.0,302.0,305.0,308.0,308.0,317.0,317.0,319.0,319.0,319.0,329.0,331.0,331.0,339.0,339.0,348.0,359.0,359.0,361.0,361.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0
Saben Lee,https://www.basketball-reference.com/req/202105201/images/players/leesa01.jpg,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,30.0,30.0,51.0,64.0,64.0,72.0,72.0,81.0,81.0,81.0,101.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,114.0,114.0,116.0,116.0,118.0,118.0,121.0,121.0,121.0,121.0,121.0,129.0,135.0,135.0,154.0,154.0,156.0,164.0,164.0,167.0,167.0,175.0,175.0,175.0,175.0,175.0,179.0,183.0,183.0,183.0,183.0,183.0,185.0,189.0,189.0,191.0,191.0,197.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,201.0,201.0,203.0,203.0,212.0,216.0,216.0,220.0,220.0,222.0,235.0,235.0,257.0,257.0,257.0,257.0,257.0,267.0
Alex Len,https://www.basketball-reference.com/req/202105201/images/players/lenal01.jpg,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,13.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,27.0,27.0,27.0,35.0,35.0,44.0,44.0,46.0,46.0,48.0,58.0,58.0,76.0,76.0,78.0,91.0,91.0,102.0,102.0,110.0,110.0,110.0,110.0,110.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,130.0,134.0,134.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,147.0,157.0,157.0,160.0,160.0,173.0,182.0,182.0,182.0,202.0,202.0,207.0,207.0,214.0,214.0,226.0,226.0,233.0,243.0,243.0,257.0,257.0,257.0,257.0,270.0,270.0,272.0,272.0,287.0,293.0,293.0,296.0,296.0,304.0,304.0,312.0,320.0,320.0,329.0,329.0,332.0,332.0,338.0,338.0,340.0,357.0,357.0,375.0,375.0,379.0,379.0,379.0,391.0,391.0,393.0,403.0,403.0,411.0,411.0,413.0,413.0,419.0,419.0,423.0,423.0,423.0
Kawhi Leonard,https://www.basketball-reference.com/req/202105201/images/players/leonaka01.jpg,LAC,0.0,26,26.0,26.0,47.0,47.0,47.0,47.0,47.0,75.0,75.0,95.0,95.0,110.0,110.0,140.0,161.0,161.0,185.0,185.0,220.0,220.0,220.0,248.0,248.0,275.0,275.0,292.0,292.0,292.0,324.0,324.0,355.0,355.0,389.0,389.0,389.0,389.0,389.0,413.0,413.0,441.0,441.0,474.0,498.0,498.0,526.0,526.0,546.0,546.0,546.0,582.0,582.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,644.0,644.0,673.0,673.0,705.0,705.0,722.0,752.0,752.0,777.0,777.0,777.0,777.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,827.0,827.0,827.0,850.0,872.0,872.0,892.0,892.0,892.0,909.0,909.0,934.0,934.0,959.0,959.0,959.0,987.0,987.0,1010.0,1038.0,1038.0,1062.0,1062.0,1062.0,1081.0,1081.0,1110.0,1110.0,1137.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1199.0,1199.0,1199.0,1212.0,1212.0,1227.0,1227.0,1227.0,1256.0,1256.0,1276.0,1276.0,1292.0,1292.0,1292.0,1292.0
Meyers Leonard,https://www.basketball-reference.com/req/202105201/images/players/leoname01.jpg,MIA,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Kira Lewis,https://www.basketball-reference.com/req/202105201/images/players/lewiski01.jpg,NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,14.0,14.0,18.0,18.0,21.0,21.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,35.0,35.0,37.0,37.0,39.0,39.0,39.0,45.0,45.0,45.0,55.0,69.0,69.0,74.0,74.0,84.0,84.0,88.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,121.0,126.0,126.0,139.0,139.0,139.0,139.0,141.0,141.0,141.0,147.0,147.0,163.0,163.0,163.0,169.0,182.0,182.0,191.0,191.0,191.0,200.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,223.0,223.0,229.0,240.0,240.0,242.0,242.0,246.0,246.0,249.0,249.0,260.0,260.0,266.0,266.0,271.0,271.0,277.0,277.0,280.0,284.0,284.0,288.0,288.0,288.0,288.0,288.0,288.0,301.0,301.0,303.0,311.0,311.0,324.0,324.0,331.0,331.0,343.0
Damian Lillard,https://www.basketball-reference.com/req/202105201/images/players/lillada01.jpg,POR,0.0,0.0,9.0,9.0,9.0,41.0,41.0,72.0,72.0,92.0,92.0,126.0,126.0,158.0,158.0,182.0,182.0,221.0,221.0,238.0,238.0,261.0,261.0,301.0,323.0,323.0,359.0,359.0,394.0,394.0,394.0,394.0,394.0,394.0,433.0,459.0,459.0,459.0,489.0,489.0,533.0,533.0,552.0,584.0,584.0,584.0,584.0,613.0,613.0,613.0,649.0,649.0,679.0,699.0,699.0,733.0,733.0,764.0,807.0,807.0,807.0,842.0,842.0,866.0,891.0,891.0,891.0,926.0,926.0,926.0,949.0,949.0,971.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1045.0,1045.0,1070.0,1108.0,1108.0,1158.0,1158.0,1194.0,1225.0,1225.0,1244.0,1244.0,1266.0,1266.0,1288.0,1288.0,1288.0,1310.0,1310.0,1310.0,1343.0,1343.0,1375.0,1391.0,1391.0,1391.0,1402.0,1402.0,1425.0,1425.0,1452.0,1464.0,1464.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1514.0,1514.0,1541.0,1541.0,1564.0,1564.0,1587.0,1610.0,1610.0,1642.0,1642.0,1668.0,1701.0,1701.0,1733.0,1733.0,1771.0,1801.0,1801.0,1835.0,1835.0,1865.0,1906.0,1906.0,1906.0,1928.0
Nassir Little,https://www.basketball-reference.com/req/202105201/images/players/littlna01.jpg,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0,47.0,50.0,50.0,63.0,63.0,63.0,63.0,65.0,65.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,94.0,94.0,96.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,112.0,112.0,118.0,122.0,122.0,124.0,124.0,126.0,129.0,129.0,143.0,143.0,143.0,143.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,161.0,161.0,161.0,166.0,166.0,174.0,174.0,185.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,189.0,189.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,197.0,200.0,200.0,200.0,200.0,200.0,202.0,202.0,210.0,210.0,210.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,220.0
Kevon Looney,https://www.basketball-reference.com/req/202105201/images/players/looneke01.jpg,GSW,0.0,4,4.0,4.0,6.0,6.0,14.0,14.0,16.0,16.0,16.0,18.0,18.0,20.0,31.0,31.0,37.0,37.0,39.0,39.0,41.0,41.0,44.0,44.0,44.0,44.0,44.0,44.0,51.0,51.0,53.0,56.0,56.0,61.0,61.0,63.0,63.0,65.0,67.0,67.0,73.0,73.0,73.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,79.0,83.0,83.0,93.0,93.0,93.0,93.0,93.0,102.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,108.0,108.0,108.0,110.0,110.0,110.0,117.0,117.0,128.0,128.0,128.0,128.0,130.0,130.0,136.0,140.0,140.0,140.0,140.0,140.0,140.0,144.0,144.0,144.0,146.0,146.0,150.0,150.0,150.0,150.0,154.0,154.0,154.0,154.0,163.0,171.0,171.0,175.0,175.0,180.0,180.0,186.0,186.0,188.0,188.0,196.0,196.0,198.0,198.0,205.0,205.0,211.0,211.0,217.0,225.0,225.0,227.0,227.0,230.0,230.0,235.0,238.0,238.0,238.0,245.0,245.0,251.0
Brook Lopez,https://www.basketball-reference.com/req/202105201/images/players/lopezbr01.jpg,MIL,0.0,0.0,7.0,7.0,15.0,15.0,21.0,21.0,35.0,42.0,42.0,51.0,51.0,51.0,59.0,59.0,76.0,76.0,88.0,95.0,95.0,101.0,101.0,110.0,110.0,121.0,121.0,121.0,136.0,136.0,136.0,149.0,149.0,149.0,161.0,161.0,161.0,181.0,181.0,197.0,206.0,206.0,213.0,213.0,224.0,224.0,237.0,244.0,244.0,257.0,257.0,267.0,267.0,290.0,290.0,292.0,292.0,301.0,301.0,313.0,320.0,320.0,326.0,326.0,341.0,341.0,353.0,353.0,353.0,363.0,363.0,375.0,375.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,401.0,401.0,412.0,412.0,434.0,434.0,448.0,448.0,448.0,459.0,459.0,477.0,477.0,494.0,494.0,500.0,512.0,512.0,519.0,519.0,523.0,523.0,532.0,558.0,558.0,558.0,567.0,567.0,583.0,583.0,583.0,592.0,592.0,592.0,610.0,629.0,629.0,646.0,646.0,653.0,653.0,653.0,669.0,669.0,674.0,685.0,685.0,707.0,707.0,722.0,744.0,744.0,748.0,748.0,756.0,767.0,767.0,791.0,791.0,791.0,803.0,820.0,820.0,841.0,841.0,859.0,859.0
Robin Lopez,https://www.basketball-reference.com/req/202105201/images/players/lopezro01.jpg,WAS,0.0,0.0,3.0,3.0,3.0,7.0,15.0,15.0,21.0,21.0,21.0,32.0,32.0,40.0,40.0,40.0,45.0,45.0,47.0,60.0,60.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,79.0,79.0,89.0,103.0,103.0,109.0,109.0,119.0,119.0,121.0,130.0,130.0,136.0,136.0,150.0,158.0,158.0,171.0,171.0,176.0,176.0,186.0,198.0,198.0,207.0,207.0,207.0,217.0,217.0,230.0,235.0,235.0,245.0,245.0,247.0,257.0,257.0,271.0,271.0,281.0,281.0,281.0,281.0,281.0,281.0,288.0,288.0,298.0,300.0,300.0,305.0,305.0,315.0,326.0,326.0,326.0,338.0,338.0,344.0,344.0,354.0,354.0,362.0,362.0,364.0,380.0,380.0,396.0,396.0,414.0,414.0,415.0,415.0,434.0,434.0,454.0,460.0,460.0,470.0,470.0,476.0,476.0,478.0,493.0,493.0,510.0,510.0,510.0,510.0,514.0,514.0,528.0,528.0,528.0,536.0,536.0,536.0,541.0,541.0,552.0,552.0,560.0,584.0,584.0,588.0,588.0,606.0,606.0,610.0,610.0,624.0,624.0,642.0
