player_name,player_image_url,0,1,2,3,4,5,6,7,8,9,10
Semaj Christon,https://www.basketball-reference.com/req/202105201/images/players/chrisse01.jpg,0,5,5,5,5,5,5,5,5,5,5
Rayjon Tucker,https://www.basketball-reference.com/req/202105201/images/players/tuckera01.jpg,0,0,5,5,5,5,5,5,5,5,5
R.J. Hunter,https://www.basketball-reference.com/req/202105201/images/players/hunterj01.jpg,0,0,0,2,5,5,5,5,5,5,5
P.J. Hairston,https://www.basketball-reference.com/req/202105201/images/players/hairspj02.jpg,0,5,5,5,5,5,5,5,5,5,5
Nassir Little,https://www.basketball-reference.com/req/202105201/images/players/littlna01.jpg,0,3,5,5,5,5,5,5,5,5,5
Melvin Frazier,https://www.basketball-reference.com/req/202105201/images/players/frazime01.jpg,0,0,1,5,5,5,5,5,5,5,5
Mal Graham,,0,0,3,5,5,5,5,5,5,5,5
Levi Fontaine,,0,3,5,5,5,5,5,5,5,5,5
Kevin O'Shea,,0,0,0,4,5,5,5,5,5,5,5
Kevin Brooks,,0,3,5,5,5,5,5,5,5,5,5
Jordan Nwora,https://www.basketball-reference.com/req/202105201/images/players/nworajo01.jpg,0,5,5,5,5,5,5,5,5,5,5
Jeryl Sasser,,0,2,2,2,2,2,5,5,5,5,5
Jeff Withey,https://www.basketball-reference.com/req/202105201/images/players/witheje01.jpg,0,3,5,5,5,5,5,5,5,5,5
James Michael McAdoo,https://www.basketball-reference.com/req/202105201/images/players/mcadoja01.jpg,0,0,0,4,4,4,5,5,5,5,5
Jacob Evans,https://www.basketball-reference.com/req/202105201/images/players/evansja02.jpg,0,5,5,5,5,5,5,5,5,5,5
Jack Turner,,0,4,5,5,5,5,5,5,5,5,5
Jabari Smith,,0,0,3,3,5,5,5,5,5,5,5
Glenn Mosley,,0,0,4,5,5,5,5,5,5,5,5
Garry Witts,,0,0,3,3,5,5,5,5,5,5,5
Gabe Vincent,https://www.basketball-reference.com/req/202105201/images/players/vincega01.jpg,0,0,3,5,5,5,5,5,5,5,5
Eddie Hughes,,0,0,0,2,2,2,2,5,5,5,5
Don Lofgran,,0,5,5,5,5,5,5,5,5,5,5
Derrick Dial,,0,0,5,5,5,5,5,5,5,5,5
Denzel Valentine,https://www.basketball-reference.com/req/202105201/images/players/valende01.jpg,0,0,3,3,5,5,5,5,5,5,5
Cecil Hankins,,0,2,5,5,5,5,5,5,5,5,5
Carsen Edwards,https://www.basketball-reference.com/req/202105201/images/players/edwarca01.jpg,0,0,5,5,5,5,5,5,5,5,5
Bob Lochmueller,,0,2,5,5,5,5,5,5,5,5,5
Bob Fitzgerald,,0,2,3,3,3,5,5,5,5,5,5
Blake Ahearn,https://www.basketball-reference.com/req/202105201/images/players/ahearbl01.jpg,0,0,5,5,5,5,5,5,5,5,5
Billy Thomas,,0,0,0,0,2,2,5,5,5,5,5
Bennie Swain,,0,3,5,5,5,5,5,5,5,5,5
Amal McCaskill,,0,2,5,5,5,5,5,5,5,5,5
Aaron Jackson,https://www.basketball-reference.com/req/202105201/images/players/jacksaa01.jpg,0,0,1,1,1,1,5,5,5,5,5
Vassilis Spanoulis,https://www.basketball-reference.com/req/202105201/images/players/spanova01.jpg,0,4,4,4,4,4,4,4,4,4,4
Tyrone Wallace,https://www.basketball-reference.com/req/202105201/images/players/wallaty01.jpg,0,2,4,4,4,4,4,4,4,4,4
Tremont Waters,https://www.basketball-reference.com/req/202105201/images/players/watertr01.jpg,0,0,0,3,4,4,4,4,4,4,4
Travis Mays,,0,4,4,4,4,4,4,4,4,4,4
Tony Lavelli,,0,3,3,4,4,4,4,4,4,4,4
Tom Payne,,0,4,4,4,4,4,4,4,4,4,4
Toby Bailey,,0,0,0,4,4,4,4,4,4,4,4
Terance Mann,https://www.basketball-reference.com/req/202105201/images/players/mannte01.jpg,0,0,0,0,0,0,0,4,4,4,4
Tarence Kinsey,https://www.basketball-reference.com/req/202105201/images/players/kinseta01.jpg,0,2,2,4,4,4,4,4,4,4,4
Stojko Vranković,,0,2,4,4,4,4,4,4,4,4,4
Sergio Rodríguez,https://www.basketball-reference.com/req/202105201/images/players/rodrise01.jpg,0,2,2,4,4,4,4,4,4,4,4
Scott Meents,,0,4,4,4,4,4,4,4,4,4,4
Ronald Dupree,https://www.basketball-reference.com/req/202105201/images/players/duprero01.jpg,0,0,0,0,2,2,4,4,4,4,4
Rick Weitzman,,0,0,2,4,4,4,4,4,4,4,4
Renaldo Balkman,https://www.basketball-reference.com/req/202105201/images/players/balkmre01.jpg,0,0,4,4,4,4,4,4,4,4,4
Ralph Lewis,,0,0,0,2,2,2,2,2,2,4,4
Pete Williams,,0,0,0,2,4,4,4,4,4,4,4
Pete Brennan,,0,2,4,4,4,4,4,4,4,4,4
Paul Reed,https://www.basketball-reference.com/req/202105201/images/players/reedpa01.jpg,0,4,4,4,4,4,4,4,4,4,4
Othello Hunter,,0,0,2,4,4,4,4,4,4,4,4
Norm Cook,,0,4,4,4,4,4,4,4,4,4,4
Nando De Colo,https://www.basketball-reference.com/req/202105201/images/players/decolna01.jpg,0,2,4,4,4,4,4,4,4,4,4
Monte Towe,,0,4,4,4,4,4,4,4,4,4,4
Mirsad Türkcan,,0,0,4,4,4,4,4,4,4,4,4
Mike Lynn,,0,2,4,4,4,4,4,4,4,4,4
Michael Stewart,,0,0,0,4,4,4,4,4,4,4,4
Matt Guokas,,0,0,1,1,3,4,4,4,4,4,4
Matt Carroll,https://www.basketball-reference.com/req/202105201/images/players/carroma01.jpg,0,0,2,2,2,4,4,4,4,4,4
Marko Milič,,0,0,4,4,4,4,4,4,4,4,4
Mario West,https://www.basketball-reference.com/req/202105201/images/players/westma02.jpg,0,2,2,2,2,2,2,2,2,2,4
Luigi Datome,https://www.basketball-reference.com/req/202105201/images/players/datomlu01.jpg,0,0,2,4,4,4,4,4,4,4,4
Loren Woods,,0,0,2,2,4,4,4,4,4,4,4
Linton Johnson,,0,2,4,4,4,4,4,4,4,4,4
Lazar Hayward,https://www.basketball-reference.com/req/202105201/images/players/haywala01.jpg,0,0,0,0,2,4,4,4,4,4,4
Lance Thomas,https://www.basketball-reference.com/req/202105201/images/players/thomala01.jpg,0,0,0,4,4,4,4,4,4,4,4
Lanard Copeland,,0,2,2,4,4,4,4,4,4,4,4
Justin Jackson,https://www.basketball-reference.com/req/202105201/images/players/jacksju01.jpg,0,0,3,4,4,4,4,4,4,4,4
Julyan Stone,https://www.basketball-reference.com/req/202105201/images/players/stoneju01.jpg,0,0,2,4,4,4,4,4,4,4,4
Josh Reaves,https://www.basketball-reference.com/req/202105201/images/players/reavejo02.jpg,0,4,4,4,4,4,4,4,4,4,4
Jorge Gutiérrez,https://www.basketball-reference.com/req/202105201/images/players/gutiejo01.jpg,0,2,2,4,4,4,4,4,4,4,4
Jordan Hamilton,https://www.basketball-reference.com/req/202105201/images/players/hamiljo02.jpg,0,2,4,4,4,4,4,4,4,4,4
Joel Bolomboy,https://www.basketball-reference.com/req/202105201/images/players/bolomjo01.jpg,0,4,4,4,4,4,4,4,4,4,4
Jim Farmer,,0,2,4,4,4,4,4,4,4,4,4
Jelani McCoy,,0,2,4,4,4,4,4,4,4,4,4
Ish Smith,https://www.basketball-reference.com/req/202105201/images/players/smithis01.jpg,0,0,4,4,4,4,4,4,4,4,4
Isaiah Hartenstein,https://www.basketball-reference.com/req/202105201/images/players/harteis01.jpg,0,4,4,4,4,4,4,4,4,4,4
Hook Dillon,,0,4,4,4,4,4,4,4,4,4,4
Herschel Baltimore,,0,2,4,4,4,4,4,4,4,4,4
Henry Ward,,0,4,4,4,4,4,4,4,4,4,4
Henry James,,0,0,0,0,0,0,0,4,4,4,4
Gustavo Ayón,https://www.basketball-reference.com/req/202105201/images/players/ayongu01.jpg,0,2,4,4,4,4,4,4,4,4,4
Guerschon Yabusele,https://www.basketball-reference.com/req/202105201/images/players/yabusgu01.jpg,0,0,3,3,3,3,3,3,3,3,4
Gerard King,,0,2,2,2,2,4,4,4,4,4,4
Gene James,,0,0,0,2,4,4,4,4,4,4,4
Gary Leonard,,0,2,4,4,4,4,4,4,4,4,4
Garrett Temple,https://www.basketball-reference.com/req/202105201/images/players/templga01.jpg,0,0,1,1,1,1,4,4,4,4,4
Frank Radovich,,0,0,2,4,4,4,4,4,4,4,4
Earnie Killum,,0,2,4,4,4,4,4,4,4,4,4
Dick Surhoff,,0,2,4,4,4,4,4,4,4,4,4
Dean Tolson,,0,4,4,4,4,4,4,4,4,4,4
Dave Feitl,,0,0,0,0,2,2,2,4,4,4,4
Daniel Orton,https://www.basketball-reference.com/req/202105201/images/players/ortonda01.jpg,0,0,2,4,4,4,4,4,4,4,4
Christian Eyenga,https://www.basketball-reference.com/req/202105201/images/players/eyengch01.jpg,0,2,2,4,4,4,4,4,4,4,4
Chris Johnson,https://www.basketball-reference.com/req/202105201/images/players/johnsch03.jpg,0,0,0,2,4,4,4,4,4,4,4
Charles O'Bannon,,0,0,2,4,4,4,4,4,4,4,4
Charles Bradley,,0,2,2,2,4,4,4,4,4,4,4
Chandler Hutchison,https://www.basketball-reference.com/req/202105201/images/players/hutchch01.jpg,0,4,4,4,4,4,4,4,4,4,4
Cartier Martin,https://www.basketball-reference.com/req/202105201/images/players/martica01.jpg,0,0,4,4,4,4,4,4,4,4,4
Bryce Drew,,0,2,2,4,4,4,4,4,4,4,4
Brian Scalabrine,https://www.basketball-reference.com/req/202105201/images/players/scalabr01.jpg,0,0,2,2,2,2,2,2,2,4,4
Bob Allen,,0,4,4,4,4,4,4,4,4,4,4
Antonius Cleveland,https://www.basketball-reference.com/req/202105201/images/players/clevean01.jpg,0,4,4,4,4,4,4,4,4,4,4
Adonal Foyle,https://www.basketball-reference.com/req/202105201/images/players/foylead01.jpg,0,2,2,2,2,4,4,4,4,4,4
Vic Law,https://www.basketball-reference.com/req/202105201/images/players/lawvi01.jpg,0,3,3,3,3,3,3,3,3,3,3
Troy Murphy,https://www.basketball-reference.com/req/202105201/images/players/murphtr01.jpg,0,0,3,3,3,3,3,3,3,3,3
Trey Johnson,https://www.basketball-reference.com/req/202105201/images/players/johnstr01.jpg,0,3,3,3,3,3,3,3,3,3,3
Tim Quarterman,https://www.basketball-reference.com/req/202105201/images/players/quartti01.jpg,0,3,3,3,3,3,3,3,3,3,3
Tacko Fall,https://www.basketball-reference.com/req/202105201/images/players/fallta01.jpg,0,3,3,3,3,3,3,3,3,3,3
Shavlik Randolph,https://www.basketball-reference.com/req/202105201/images/players/randosh01.jpg,0,2,3,3,3,3,3,3,3,3,3
Scott Machado,https://www.basketball-reference.com/req/202105201/images/players/machasc01.jpg,0,2,2,2,2,3,3,3,3,3,3
Sam Pellom,,0,0,1,1,1,3,3,3,3,3,3
Sam Merrill,https://www.basketball-reference.com/req/202105201/images/players/merrisa01.jpg,0,3,3,3,3,3,3,3,3,3,3
Ron Watts,,0,3,3,3,3,3,3,3,3,3,3
Rex Morgan,,0,0,0,2,3,3,3,3,3,3,3
Randolph Morris,,0,0,0,0,0,0,3,3,3,3,3
Orlando Graham,,0,3,3,3,3,3,3,3,3,3,3
Onyeka Okongwu,https://www.basketball-reference.com/req/202105201/images/players/okongon01.jpg,0,0,1,1,3,3,3,3,3,3,3
Miles Plumlee,https://www.basketball-reference.com/req/202105201/images/players/plumlmi01.jpg,0,3,3,3,3,3,3,3,3,3,3
Mike Wilks,https://www.basketball-reference.com/req/202105201/images/players/wilksmi01.jpg,0,0,3,3,3,3,3,3,3,3,3
Mike Harris,https://www.basketball-reference.com/req/202105201/images/players/harrimi01.jpg,0,1,3,3,3,3,3,3,3,3,3
Mike Harper,,0,3,3,3,3,3,3,3,3,3,3
Michael Frazier,https://www.basketball-reference.com/req/202105201/images/players/frazimi01.jpg,0,0,3,3,3,3,3,3,3,3,3
Michael Brooks,https://www.basketball-reference.com/req/202105201/images/players/brookmi01.jpg,0,0,0,3,3,3,3,3,3,3,3
Malcolm Thomas,https://www.basketball-reference.com/req/202105201/images/players/thomama01.jpg,0,0,2,3,3,3,3,3,3,3,3
Luke Kornet,https://www.basketball-reference.com/req/202105201/images/players/kornelu01.jpg,0,3,3,3,3,3,3,3,3,3,3
Leo Rautins,,0,0,3,3,3,3,3,3,3,3,3
Kyle Wiltjer,https://www.basketball-reference.com/req/202105201/images/players/wiltjky01.jpg,0,3,3,3,3,3,3,3,3,3,3
Kostas Papanikolaou,https://www.basketball-reference.com/req/202105201/images/players/papanko01.jpg,0,0,0,0,0,2,3,3,3,3,3
Kim Hughes,,0,1,3,3,3,3,3,3,3,3,3
Keita Bates-Diop,https://www.basketball-reference.com/req/202105201/images/players/bateske01.jpg,0,0,2,3,3,3,3,3,3,3,3
Juan Hernangómez,https://www.basketball-reference.com/req/202105201/images/players/hernaju01.jpg,0,0,0,0,0,3,3,3,3,3,3
John Stroeder,,0,3,3,3,3,3,3,3,3,3,3
Jimmy Collins,,0,0,3,3,3,3,3,3,3,3,3
Javonte Green,https://www.basketball-reference.com/req/202105201/images/players/greenja02.jpg,0,3,3,3,3,3,3,3,3,3,3
James Ray,,0,0,2,2,3,3,3,3,3,3,3
Garrison Mathews,https://www.basketball-reference.com/req/202105201/images/players/mathega01.jpg,0,0,3,3,3,3,3,3,3,3,3
Ed Leede,,0,3,3,3,3,3,3,3,3,3,3
Doyle Parrack,,0,0,0,1,1,1,3,3,3,3,3
Donny Marshall,,0,0,0,0,0,3,3,3,3,3,3
Donell Taylor,,0,0,0,3,3,3,3,3,3,3,3
Dave Schellhase,,0,1,1,3,3,3,3,3,3,3,3
Carl Henry,,0,3,3,3,3,3,3,3,3,3,3
Caleb Swanigan,https://www.basketball-reference.com/req/202105201/images/players/swanica01.jpg,0,3,3,3,3,3,3,3,3,3,3
Bob Wiesenhahn,,0,0,3,3,3,3,3,3,3,3,3
B.J. Johnson,https://www.basketball-reference.com/req/202105201/images/players/johnsbj01.jpg,0,3,3,3,3,3,3,3,3,3,3
Antonio Burks,,0,0,0,3,3,3,3,3,3,3,3
Alan Ogg,,0,0,3,3,3,3,3,3,3,3,3
Zhou Qi,https://www.basketball-reference.com/req/202105201/images/players/qizh01.jpg,0,2,2,2,2,2,2,2,2,2,2
Zeke Zawoluk,,0,0,2,2,2,2,2,2,2,2,2
Yi Jianlian,https://www.basketball-reference.com/req/202105201/images/players/jianlyi01.jpg,0,2,2,2,2,2,2,2,2,2,2
Xavier Silas,https://www.basketball-reference.com/req/202105201/images/players/silasxa01.jpg,0,2,2,2,2,2,2,2,2,2,2
Willie Burton,,0,0,2,2,2,2,2,2,2,2,2
Warren Perkins,,0,0,2,2,2,2,2,2,2,2,2
Walter Palmer,,0,2,2,2,2,2,2,2,2,2,2
Wallace Bryant,,0,0,2,2,2,2,2,2,2,2,2
Tito Horford,,0,0,2,2,2,2,2,2,2,2,2
Ted Luckenbill,,0,0,0,0,0,2,2,2,2,2,2
Tarik Black,https://www.basketball-reference.com/req/202105201/images/players/blackta01.jpg,0,0,0,0,0,0,2,2,2,2,2
Steve Hayes,,0,2,2,2,2,2,2,2,2,2,2
Skeeter Henry,,0,0,2,2,2,2,2,2,2,2,2
Skal Labissière,https://www.basketball-reference.com/req/202105201/images/players/labissk01.jpg,0,0,2,2,2,2,2,2,2,2,2
Scott Roth,,0,2,2,2,2,2,2,2,2,2,2
Ryan Humphrey,,0,2,2,2,2,2,2,2,2,2,2
Rudy White,,0,2,2,2,2,2,2,2,2,2,2
Rich Yonakor,,0,0,2,2,2,2,2,2,2,2,2
Rich Rinaldi,,0,0,0,2,2,2,2,2,2,2,2
Rex Walters,,0,2,2,2,2,2,2,2,2,2,2
Reggie Perry,https://www.basketball-reference.com/req/202105201/images/players/perryre01.jpg,0,2,2,2,2,2,2,2,2,2,2
Petey Rosenberg,,0,0,0,0,2,2,2,2,2,2,2
Pete Verhoeven,,0,0,0,2,2,2,2,2,2,2,2
Paul Watson,https://www.basketball-reference.com/req/202105201/images/players/watsopa01.jpg,0,0,2,2,2,2,2,2,2,2,2
Othyus Jeffers,https://www.basketball-reference.com/req/202105201/images/players/jeffeot01.jpg,0,2,2,2,2,2,2,2,2,2,2
Oleksiy Pecherov,https://www.basketball-reference.com/req/202105201/images/players/pecheol01.jpg,0,0,2,2,2,2,2,2,2,2,2
Mitchell Butler,,0,0,2,2,2,2,2,2,2,2,2
Mike Brittain,,0,2,2,2,2,2,2,2,2,2,2
Michael Young,,0,2,2,2,2,2,2,2,2,2,2
Michael Wiley,,0,0,2,2,2,2,2,2,2,2,2
Michael Hawkins,,0,2,2,2,2,2,2,2,2,2,2
Mark Madsen,,0,0,0,0,0,0,0,0,0,0,2
Manny Leaks,,0,0,2,2,2,2,2,2,2,2,2
Mamadi Diakite,https://www.basketball-reference.com/req/202105201/images/players/diakima01.jpg,0,0,2,2,2,2,2,2,2,2,2
Lorenzo Williams,,0,2,2,2,2,2,2,2,2,2,2
Lance Blanks,,0,2,2,2,2,2,2,2,2,2,2
Kyle Weaver,https://www.basketball-reference.com/req/202105201/images/players/weaveky01.jpg,0,2,2,2,2,2,2,2,2,2,2
Kirk Snyder,,0,2,2,2,2,2,2,2,2,2,2
Kirk Haston,,0,0,2,2,2,2,2,2,2,2,2
Kevin Knox,https://www.basketball-reference.com/req/202105201/images/players/knoxke01.jpg,0,2,2,2,2,2,2,2,2,2,2
Kent Bazemore,https://www.basketball-reference.com/req/202105201/images/players/bazemke01.jpg,0,0,0,0,0,0,2,2,2,2,2
Keljin Blevins,https://www.basketball-reference.com/req/202105201/images/players/blevike01.jpg,0,2,2,2,2,2,2,2,2,2,2
Keith Edmonson,,0,2,2,2,2,2,2,2,2,2,2
Jim Spanarkel,,0,0,0,2,2,2,2,2,2,2,2
Jim Eakins,,0,0,2,2,2,2,2,2,2,2,2
Jerome Jordan,https://www.basketball-reference.com/req/202105201/images/players/jordaje01.jpg,0,2,2,2,2,2,2,2,2,2,2
Jeremy Richardson,,0,2,2,2,2,2,2,2,2,2,2
Jeremy Evans,https://www.basketball-reference.com/req/202105201/images/players/evansje01.jpg,0,0,2,2,2,2,2,2,2,2,2
Jerald Honeycutt,,0,2,2,2,2,2,2,2,2,2,2
Jeff Sanders,,0,0,2,2,2,2,2,2,2,2,2
Jay Guidinger,,0,2,2,2,2,2,2,2,2,2,2
James Augustine,,0,2,2,2,2,2,2,2,2,2,2
Jake Fendley,,0,2,2,2,2,2,2,2,2,2,2
Jackie Dinkins,,0,2,2,2,2,2,2,2,2,2,2
Jack Kiley,,0,2,2,2,2,2,2,2,2,2,2
Irving Thomas,,0,2,2,2,2,2,2,2,2,2,2
Hassan Adams,,0,0,0,2,2,2,2,2,2,2,2
Hasheem Thabeet,https://www.basketball-reference.com/req/202105201/images/players/thabeha01.jpg,0,2,2,2,2,2,2,2,2,2,2
Harry Donovan,,0,1,2,2,2,2,2,2,2,2,2
Gerald Brown,,0,2,2,2,2,2,2,2,2,2,2
Garfield Smith,,0,0,0,2,2,2,2,2,2,2,2
Fennis Dembo,,0,2,2,2,2,2,2,2,2,2,2
Eric Snow,https://www.basketball-reference.com/req/202105201/images/players/snower01.jpg,0,0,0,2,2,2,2,2,2,2,2
Eric Moreland,https://www.basketball-reference.com/req/202105201/images/players/moreler01.jpg,0,0,0,0,0,0,2,2,2,2,2
Eric Anderson,,0,0,2,2,2,2,2,2,2,2,2
Ed Sherod,,0,0,0,2,2,2,2,2,2,2,2
Don Ackerman,,0,2,2,2,2,2,2,2,2,2,2
Derrick Brown,https://www.basketball-reference.com/req/202105201/images/players/brownde04.jpg,0,2,2,2,2,2,2,2,2,2,2
Deonte Burton,https://www.basketball-reference.com/req/202105201/images/players/burtode02.jpg,0,2,2,2,2,2,2,2,2,2,2
Dennis Nutt,,0,2,2,2,2,2,2,2,2,2,2
DeJuan Wheat,,0,2,2,2,2,2,2,2,2,2,2
David Stockton,https://www.basketball-reference.com/req/202105201/images/players/stockda01.jpg,0,0,2,2,2,2,2,2,2,2,2
Dave Zeller,,0,2,2,2,2,2,2,2,2,2,2
Dave Deutsch,,0,2,2,2,2,2,2,2,2,2,2
Darnell Jackson,https://www.basketball-reference.com/req/202105201/images/players/jacksda01.jpg,0,0,0,0,0,2,2,2,2,2,2
Daniel Santiago,,0,2,2,2,2,2,2,2,2,2,2
Daniel Oturu,https://www.basketball-reference.com/req/202105201/images/players/oturuda01.jpg,0,2,2,2,2,2,2,2,2,2,2
Daniel Ewing,,0,0,0,0,2,2,2,2,2,2,2
Curtis Kitchen,,0,0,0,0,0,0,0,2,2,2,2
Craig Dykema,,0,0,0,0,2,2,2,2,2,2,2
Connie Norman,,0,2,2,2,2,2,2,2,2,2,2
Cliff Pondexter,,0,2,2,2,2,2,2,2,2,2,2
Chris Welp,,0,2,2,2,2,2,2,2,2,2,2
Chris Engler,,0,2,2,2,2,2,2,2,2,2,2
Cassius Winston,https://www.basketball-reference.com/req/202105201/images/players/winstca01.jpg,0,2,2,2,2,2,2,2,2,2,2
Carl Thomas,,0,2,2,2,2,2,2,2,2,2,2
Butch Lee,,0,2,2,2,2,2,2,2,2,2,2
Bruno Šundov,,0,2,2,2,2,2,2,2,2,2,2
Bruno Caboclo,https://www.basketball-reference.com/req/202105201/images/players/cabocbr01.jpg,0,2,2,2,2,2,2,2,2,2,2
Brian Evans,,0,2,2,2,2,2,2,2,2,2,2
Brandon Hunter,,0,2,2,2,2,2,2,2,2,2,2
Bob Evans,,0,2,2,2,2,2,2,2,2,2,2
Bernard Thompson,,0,2,2,2,2,2,2,2,2,2,2
Axel Toupane,https://www.basketball-reference.com/req/202105201/images/players/toupaax01.jpg,0,2,2,2,2,2,2,2,2,2,2
Alize Johnson,https://www.basketball-reference.com/req/202105201/images/players/johnsal02.jpg,0,0,2,2,2,2,2,2,2,2,2
Alec Kessler,,0,0,2,2,2,2,2,2,2,2,2
Adrian Caldwell,,0,0,2,2,2,2,2,2,2,2,2
Acie Earl,,0,2,2,2,2,2,2,2,2,2,2
Zoran Planinić,,0,0,0,1,1,1,1,1,1,1,1
Walter Bond,,0,1,1,1,1,1,1,1,1,1,1
Troy Williams,https://www.basketball-reference.com/req/202105201/images/players/willitr02.jpg,0,0,1,1,1,1,1,1,1,1,1
Tim Legler,,0,1,1,1,1,1,1,1,1,1,1
Nikoloz Tskitishvili,https://www.basketball-reference.com/req/202105201/images/players/tskitni01.jpg,0,0,0,1,1,1,1,1,1,1,1
Mel McGaha,,0,0,1,1,1,1,1,1,1,1,1
Leo Klier,,0,1,1,1,1,1,1,1,1,1,1
Josh Powell,https://www.basketball-reference.com/req/202105201/images/players/poweljo01.jpg,0,0,0,0,0,0,0,0,1,1,1
Joey Dorsey,https://www.basketball-reference.com/req/202105201/images/players/dorsejo01.jpg,0,0,0,0,0,1,1,1,1,1,1
Joel Freeland,https://www.basketball-reference.com/req/202105201/images/players/freeljo01.jpg,0,1,1,1,1,1,1,1,1,1,1
Jay Carty,,0,1,1,1,1,1,1,1,1,1,1
Jarrell Brantley,https://www.basketball-reference.com/req/202105201/images/players/brantja01.jpg,0,0,1,1,1,1,1,1,1,1,1
Jamison Brewer,,0,1,1,1,1,1,1,1,1,1,1
Jamaal Franklin,https://www.basketball-reference.com/req/202105201/images/players/frankja01.jpg,0,1,1,1,1,1,1,1,1,1,1
Hank McDowell,,0,0,0,0,0,0,0,0,0,0,1
Elfrid Payton,https://www.basketball-reference.com/req/202105201/images/players/paytoel01.jpg,0,0,1,1,1,1,1,1,1,1,1
Dominic McGuire,https://www.basketball-reference.com/req/202105201/images/players/mcguido01.jpg,0,1,1,1,1,1,1,1,1,1,1
Darko Miličić,https://www.basketball-reference.com/req/202105201/images/players/milicda01.jpg,0,1,1,1,1,1,1,1,1,1,1
Corie Blount,,0,0,0,0,0,0,0,0,0,0,1
Byron Mullens,https://www.basketball-reference.com/req/202105201/images/players/mulleby01.jpg,0,1,1,1,1,1,1,1,1,1,1
Žarko Čabarkapa,,0,0,0,0,0,0,0,0,0,0,0
Žarko Paspalj,,0,0,0,0,0,0,0,0,0,0,0
Óscar Torres,,0,0,0,0,0,0,0,0,0,0,0
Ángel Delgado,https://www.basketball-reference.com/req/202105201/images/players/delgaan01.jpg,0,0,0,0,0,0,0,0,0,0,0
Zylan Cheatham,https://www.basketball-reference.com/req/202105201/images/players/cheatzy01.jpg,0,0,0,0,0,0,0,0,0,0,0
Zoran Dragić,https://www.basketball-reference.com/req/202105201/images/players/dragizo01.jpg,0,0,0,0,0,0,0,0,0,0,0
Zion Williamson,https://www.basketball-reference.com/req/202105201/images/players/willizi01.jpg,0,0,0,0,0,0,0,0,0,0,0
Zhaire Smith,https://www.basketball-reference.com/req/202105201/images/players/smithzh01.jpg,0,0,0,0,0,0,0,0,0,0,0
Zendon Hamilton,,0,0,0,0,0,0,0,0,0,0,0
Zeke Sinicola,,0,0,0,0,0,0,0,0,0,0,0
Zeke Nnaji,https://www.basketball-reference.com/req/202105201/images/players/nnajize01.jpg,0,0,0,0,0,0,0,0,0,0,0
Zach Norvell,https://www.basketball-reference.com/req/202105201/images/players/norveza01.jpg,0,0,0,0,0,0,0,0,0,0,0
Zach Lofton,https://www.basketball-reference.com/req/202105201/images/players/loftoza01.jpg,0,0,0,0,0,0,0,0,0,0,0
Zach LaVine,https://www.basketball-reference.com/req/202105201/images/players/lavinza01.jpg,0,0,0,0,0,0,0,0,0,0,0
Zabian Dowdell,https://www.basketball-reference.com/req/202105201/images/players/dowdeza01.jpg,0,0,0,0,0,0,0,0,0,0,0
Yvon Joseph,,0,0,0,0,0,0,0,0,0,0,0
Yuta Watanabe,https://www.basketball-reference.com/req/202105201/images/players/watanyu01.jpg,0,0,0,0,0,0,0,0,0,0,0
Yuta Tabuse,,0,0,0,0,0,0,0,0,0,0,0
Yogi Ferrell,https://www.basketball-reference.com/req/202105201/images/players/ferreyo01.jpg,0,0,0,0,0,0,0,0,0,0,0
Yinka Dare,,0,0,0,0,0,0,0,0,0,0,0
Yaroslav Korolev,,0,0,0,0,0,0,0,0,0,0,0
Yante Maten,https://www.basketball-reference.com/req/202105201/images/players/matenya01.jpg,0,0,0,0,0,0,0,0,0,0,0
Xavier Tillman,https://www.basketball-reference.com/req/202105201/images/players/tillmxa01.jpg,0,0,0,0,0,0,0,0,0,0,0
Xavier Rathan-Mayes,https://www.basketball-reference.com/req/202105201/images/players/rathaxa01.jpg,0,0,0,0,0,0,0,0,0,0,0
Xavier Henry,https://www.basketball-reference.com/req/202105201/images/players/henryxa01.jpg,0,0,0,0,0,0,0,0,0,0,0
Wyndol Gray,,0,0,0,0,0,0,0,0,0,0,0
Worthy Patterson,,0,0,0,0,0,0,0,0,0,0,0
Woody Grimshaw,,0,0,0,0,0,0,0,0,0,0,0
Winston Crite,,0,0,0,0,0,0,0,0,0,0,0
Winford Boynes,,0,0,0,0,0,0,0,0,0,0,0
Wilson Washington,,0,0,0,0,0,0,0,0,0,0,0
Willy Hernangómez,https://www.basketball-reference.com/req/202105201/images/players/hernawi01.jpg,0,0,0,0,0,0,0,0,0,0,0
Willis Thomas,,0,0,0,0,0,0,0,0,0,0,0
Willis Reed,https://www.basketball-reference.com/req/202105201/images/players/reedwi01.jpg,0,0,0,0,0,0,0,0,0,0,0
Willie Worsley,,0,0,0,0,0,0,0,0,0,0,0
Willie Williams,,0,0,0,0,0,0,0,0,0,0,0
Willie Warren,https://www.basketball-reference.com/req/202105201/images/players/warrewi01.jpg,0,0,0,0,0,0,0,0,0,0,0
Willie Somerset,,0,0,0,0,0,0,0,0,0,0,0
Willie Sojourner,,0,0,0,0,0,0,0,0,0,0,0
Willie Smith,,0,0,0,0,0,0,0,0,0,0,0
Willie Scott,,0,0,0,0,0,0,0,0,0,0,0
Willie Rogers,,0,0,0,0,0,0,0,0,0,0,0
